id,name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,estimated_annual_revenue
33563378,B5 Private bedroom Toronto bus at front door,Unknown,Islington-City Centre West,Private room,44.0,29.0,35,0.41,4,72,721.6000000000001
33589181,Modern lakeview entire condo - West Toronto,Unknown,Mimico (includes Humber Bay Shores),Entire home/apt,200.0,1.0,27,0.32,1,62,2560.0
33604151,"Private room
In house",Unknown,Downsview-Roding-CFB,Private room,32.0,28.0,15,0.18,4,293,230.40000000000003
33659637,Bright Chic Studio CN tower view,Unknown,Waterfront Communities-The Island,Entire home/apt,203.0,28.0,29,0.34,1,332,2760.8
33660665,A quiet downtown condo right on the subway,Unknown,Church-Yonge Corridor,Entire home/apt,129.0,28.0,21,0.26,1,74,1341.6000000000001
33662649,Spacious Room W Ensuit Bath • UofT & Subway Nearby,Unknown,Annex,Private room,133.0,1.0,336,4.0,3,114,21280.0
33716383,Rachel's Room,Unknown,Church-Yonge Corridor,Private room,115.0,1.0,510,6.09,3,154,28014.0
33739164,Downtown Toronto Home with FREE WiFi,Unknown,Woodbine-Lumsden,Private room,89.0,28.0,21,0.25,3,179,890.0
33746605,Quiet Space,Unknown,Glenfield-Jane Heights,Private room,52.0,28.0,3,0.04,1,253,83.2
33773269,"Private 2-Bedroom – Kitchen, Bath, Own Entrance",Unknown,Dovercourt-Wallace Emerson-Junction,Entire home/apt,366.0,1.0,86,1.03,1,307,15079.2
33774360,"Motel style: Studio style room, ensuite washroom",Unknown,Tam O'Shanter-Sullivan,Private room,79.0,1.0,396,4.74,4,185,14978.400000000001
33775185,Clean Private Bedroom,Unknown,Milliken,Private room,111.0,28.0,0,0.0,1,365,0.0
33784379,Small room perfect for an individual traveller .,Unknown,Waterfront Communities-The Island,Private room,698.0,28.0,0,0.0,1,88,0.0
33804316,Luxury King West Condo 10 min from FIFA Stadium,Unknown,Niagara,Entire home/apt,1319.0,2.0,9,0.11,1,109,5803.6
33807668,Toronto - Next Level,Unknown,Bay Street Corridor,Entire home/apt,223.0,1.0,207,2.46,1,127,21943.2
33809218,B3 Private bedroom Toronto Bus at front door,Unknown,Islington-City Centre West,Private room,49.0,29.0,37,0.44,4,63,862.4000000000001
33832702,"Loft near DT Toronto, Casaloma, Bloor & Yorkwille",Unknown,Casa Loma,Entire home/apt,71.0,60.0,0,0.0,2,273,0.0
33839254,Modern & private bedroom 1 min to subway.,Unknown,Woodbine Corridor,Private room,155.0,1.0,103,1.22,5,269,7564.000000000001
33839581,Cozy & private bedroom 1 min to subway.,Unknown,Woodbine Corridor,Private room,137.0,1.0,104,1.23,5,270,6740.400000000001
33839796,Master Bedroom w/ private bathroom 1 min to subway,Unknown,Danforth,Private room,148.0,1.0,72,0.85,5,267,5032.0
33844140,Toronto Luxury Condominium - Yonge & Bloor St,Unknown,Church-Yonge Corridor,Entire home/apt,17.0,180.0,19,0.23,1,335,156.4
33851393,"Clean & Elegant small apartment, 1",Unknown,New Toronto,Entire home/apt,75.0,28.0,147,1.75,3,174,5250.0
33853344,Midtown Haven: Private Suite w/ Gourmet Kitchen,Unknown,Yonge-Eglinton,Private room,223.0,1.0,338,4.01,1,129,35769.200000000004
33904236,"Fireside Retreat ""Bungalow"" near Rouge Beach",Unknown,Rouge,Entire home/apt,155.0,28.0,9,0.11,8,242,682.0
33926468,Boutique Studio Apt in Prime Queen West Location,Unknown,Waterfront Communities-The Island,Entire home/apt,214.0,28.0,230,2.74,1,270,23454.4
33967707,"Private Washroom, Stylish, Walks to Finch subway",Unknown,Newtonbrook East,Private room,42.0,30.0,28,0.33,1,242,554.4000000000001
34009804,Wake up to great TO skyline views - Free parking,Unknown,Niagara,Entire home/apt,192.0,28.0,30,0.36,1,178,2764.8
34019097,Downtown Beautiful Bed. w/ Priv. En Suite Bathroom,Unknown,Church-Yonge Corridor,Private room,183.0,2.0,418,5.09,1,78,37258.799999999996
34026781,Toronto Best Price 1 bedroom 2 guests CN Tower,Unknown,Waterfront Communities-The Island,Entire home/apt,85.0,28.0,52,0.62,9,49,2108.0
34044134,"2 Bedroom bungalow 1 bath, 5 people Toronto Dwntn",Unknown,Broadview North,Entire home/apt,180.0,2.0,117,1.41,1,36,10152.0
34055958,"Toronto Gem: Steps from Beach, TTC, and Downtown!",Unknown,The Beaches,Entire home/apt,706.0,2.0,134,1.6,1,317,45184.00000000001
34063789,Urban Retreat,Unknown,Wychwood,Private room,197.0,2.0,191,2.28,1,327,17966.4
34083239,"Super downtown location, bright 1 bedroom",Unknown,Waterfront Communities-The Island,Entire home/apt,159.0,30.0,8,0.13,22,167,826.8000000000001
34092778,Lakeview suite Harbour Front Centre,Unknown,Waterfront Communities-The Island,Entire home/apt,310.0,28.0,0,0.0,2,83,0.0
34096583,Airy Studio Loft in the Heart of Downtown TO!,Unknown,Bay Street Corridor,Entire home/apt,83.0,29.0,51,0.61,4,230,2025.2000000000003
34118162,Studio in best downtown location,Unknown,Bay Street Corridor,Entire home/apt,126.0,30.0,16,0.2,22,240,1008.0000000000002
34121346,"Quiet, comfortable 1br, easy access to downtown",Unknown,Humewood-Cedarvale,Entire home/apt,89.0,28.0,18,0.3,1,162,1068.0
34128506,Brand New Clean & Cozy Cabbagetown Room,Unknown,Cabbagetown-South St.James Town,Entire home/apt,90.0,28.0,83,1.0,1,94,3600.0
34146401,Loft Style Studio in the heart of Art District,Unknown,Little Portugal,Entire home/apt,37.0,120.0,17,0.2,1,269,296.00000000000006
34148974,60 D,Unknown,Annex,Entire home/apt,109.0,28.0,65,0.78,18,78,3400.7999999999997
34150573,3-storey house with free parking in Toronto,Unknown,Dovercourt-Wallace Emerson-Junction,Entire home/apt,421.0,1.0,68,1.69,1,48,28459.600000000002
34174879,Stylish Condo Steps from Bloor & Lansdowne,Unknown,Dufferin Grove,Entire home/apt,303.0,1.0,59,0.72,1,239,8726.400000000001
34282875,"York U, Seneca, big room, walk 2 subways",Unknown,York University Heights,Private room,32.0,28.0,30,0.37,10,331,473.59999999999997
34301946,Closest condo to Rogers Centre/CN tower in Toronto,Unknown,Waterfront Communities-The Island,Entire home/apt,296.0,1.0,338,4.04,1,347,47833.600000000006
34312217,"Private, quiet, and modern 2-bedroom suite!",Unknown,Oakwood Village,Private room,101.0,29.0,46,0.56,1,117,2262.4
34316325,❤️Toronto Special❤️Free Parking “WiFi”/Netflix,Unknown,Weston-Pellam Park,Entire home/apt,43.0,60.0,15,0.18,5,365,309.6
34319642,Cosy Private Room (H) with Private Bathroom,Unknown,Weston-Pellam Park,Private room,95.0,30.0,0,0.0,8,365,0.0
34367927,Modern apt perfect for families/corporate rental,Unknown,Kingsway South,Entire home/apt,141.0,28.0,27,0.33,1,139,1861.2
34393315,Nacho’s Barbie Dream Den by UTSC with a Window!,Unknown,West Hill,Private room,44.0,1.0,56,0.68,2,238,1196.8000000000002
34397368,Charming Suite in the Riverdale area of Toronto,Unknown,North Riverdale,Entire home/apt,149.0,2.0,202,2.42,1,66,14423.199999999999
34408762,Amazing 1BR Suite Near Downtown! 4.94 Rated!,Unknown,Wychwood,Entire home/apt,64.0,1.0,139,1.66,2,349,4249.599999999999
34412081,Townhouse Private Room (#G),Unknown,Islington-City Centre West,Private room,63.0,28.0,18,0.23,1,88,579.6
34419781,Poucher House:  1st floor of house on quiet street,Unknown,Blake-Jones,Entire home/apt,103.0,28.0,17,0.21,2,292,865.2
34424476,7 Minutes walks to North York Center subway 36-1A,Unknown,Willowdale East,Private room,37.0,30.0,14,0.17,4,57,251.60000000000002
34430727,Bright and Modern Two Bedroom,Unknown,Danforth East York,Entire home/apt,168.0,7.0,54,0.66,1,203,4435.200000000001
34445822,B1-Big and nice room w parking near High Park,Unknown,High Park-Swansea,Private room,48.0,31.0,31,0.37,9,75,710.4
34446434,"B2- Cozy nice room near High Park, Lakeshore",Unknown,High Park-Swansea,Private room,46.0,31.0,31,0.37,9,84,680.8
34464468,Enjoy all the comforts in a newly renovated house,Unknown,Trinity-Bellwoods,Entire home/apt,276.0,28.0,60,0.72,5,298,7948.800000000001
34476888,Single Guest Studio Apt Downtown (Near Subway),Unknown,Dovercourt-Wallace Emerson-Junction,Entire home/apt,220.0,28.0,173,2.08,1,90,18304.0
34480010,Spacious midtown 1bedroom apartment  near Subway,Unknown,Yonge-Eglinton,Entire home/apt,112.0,28.0,17,0.2,3,252,896.0000000000002
34500866,Riverside Studio Apartment - Downtown T.O,Unknown,South Riverdale,Entire home/apt,89.0,28.0,85,1.03,2,235,3666.8
34513244,Spectacular View! Oasis in the City. 10 mins to dt,Unknown,Weston,Entire home/apt,172.0,28.0,3,0.04,1,178,275.2
34515104,LUXURIOUS  2 STORY  HOUSE YOU CAN CALL HOME,Unknown,Danforth East York,Entire home/apt,215.0,28.0,6,0.07,1,365,602.0000000000001
34536328,Designed private suite and balcony in the Annex.,Unknown,Annex,Entire home/apt,89.0,28.0,17,0.21,1,78,747.6
34538493,High Park 1 BR close to subway,Unknown,High Park North,Entire home/apt,114.0,28.0,82,1.0,35,221,4560.0
34543629,Core downtown across Eaton centre on Yonge st,Unknown,Church-Yonge Corridor,Entire home/apt,359.0,28.0,8,0.1,2,292,1436.0000000000002
34545171,Toronto Charming 3 Bedrooms House 5 min to Airport,Unknown,Eringate-Centennial-West Deane,Entire home/apt,457.0,1.0,205,2.51,1,187,45882.799999999996
34547822,"Luxurious vacation home in little Italy, Toronto",Unknown,Trinity-Bellwoods,Entire home/apt,153.0,28.0,55,0.66,5,292,4039.2000000000003
34550802,Entire main floor of home with huge backyard!,Unknown,High Park-Swansea,Entire home/apt,170.0,28.0,13,0.16,2,267,1088.0
34563784,Luxury 1BDR Suite/City CNTR/ Subway Dir.Access,Unknown,Willowdale East,Entire home/apt,164.0,28.0,3,0.04,23,90,262.40000000000003
34567121,Bright and charming in Little Italy,Unknown,Palmerston-Little Italy,Entire home/apt,197.0,28.0,14,0.17,1,90,1339.6000000000001
34569910,"1 Bedroom Unit - Brand New, Furnished - North York",Unknown,Downsview-Roding-CFB,Entire home/apt,103.0,30.0,2,0.03,2,180,123.6
34599347,Bright Leslieville lower,Unknown,South Riverdale,Entire home/apt,93.0,28.0,23,0.28,3,257,1041.6000000000001
34602404,Lakeside Condo Studio In Downtown Toronto,Unknown,Niagara,Entire home/apt,311.0,1.0,458,5.55,1,135,69042.0
34618189,Luxury 1BDR Suite/City CNTR/Subway Dir.Acces,Unknown,Willowdale East,Entire home/apt,153.0,28.0,4,0.05,23,90,306.00000000000006
34639823,(2F)cozy holiday room,Unknown,Agincourt North,Private room,39.0,28.0,36,0.44,5,230,686.4000000000001
34643429,Nice and cozy room near York university  #1,Unknown,York University Heights,Private room,89.0,28.0,21,0.25,3,364,890.0
34647613,Renovated Toronto Cliffside Basment Suite,Unknown,Birchcliffe-Cliffside,Entire home/apt,61.0,28.0,40,0.48,1,336,1171.2
34648796,Nice and cozy room near York university  #3,Unknown,York University Heights,Private room,56.0,28.0,38,0.47,3,364,1052.8
34653668,"Charming 2 Bedrooms Condo,Prime Downtown location",Unknown,Waterfront Communities-The Island,Entire home/apt,139.0,28.0,150,1.81,1,77,10063.6
34676065,Yorkville–Annex 2BR Home A | Parking | 28+,Unknown,Annex,Entire home/apt,146.0,28.0,79,0.95,1,294,5548.0
34686934,"Sunny, Modern Home Near Downtown Transit & Airport",Unknown,Humber Heights-Westmount,Entire home/apt,223.0,1.0,44,0.96,1,62,8563.199999999999
34687518,"York U, Seneca, ensuite, 2 subway, easy todowntown",Unknown,York University Heights,Private room,40.0,28.0,51,0.61,10,302,976.0000000000001
34690699,Private room &parking close 2 Yonge/Shepprd Subway,Unknown,Lansing-Westgate,Private room,56.0,28.0,32,0.39,2,90,873.6
34753592,Perfect for a stay-cation! Available July-August!,Unknown,Oakwood Village,Entire home/apt,80.0,28.0,11,0.13,1,79,416.0
34772524,Cute Cosy Private Room  (G) with Private Washroom,Unknown,Weston-Pellam Park,Private room,104.0,35.0,5,0.06,8,365,249.6
34814277,"Bright, Spacious Lakeside Suite",Unknown,Centennial Scarborough,Private room,102.0,3.0,123,1.49,3,266,6079.2
34842659,FIFA location! Downtown condo w CN Tower view,Unknown,Waterfront Communities-The Island,Entire home/apt,245.0,3.0,260,3.13,1,186,30674.000000000004
34890322,Sunshine Room On Willowdale [A3],Unknown,Newtonbrook East,Private room,42.0,29.0,22,0.27,7,168,453.6
34908374,Homey Retreat in Quiet Neighbourhood,Unknown,Englemount-Lawrence,Entire home/apt,75.0,28.0,57,0.69,2,268,2070.0
34909187,Private room with kitchen at  cabbagetown. Toronto,Unknown,Moss Park,Entire home/apt,58.0,28.0,7,0.09,3,302,208.80000000000004
34910755,16thFloor DT CBD Brand New Condo w Parking,Unknown,Waterfront Communities-The Island,Entire home/apt,117.0,28.0,194,2.38,4,336,11138.4
34911365,"York U, Seneca, En-suite, 2 subway, Easytodowntown",Unknown,York University Heights,Private room,41.0,28.0,30,0.36,10,147,590.4000000000001
34951350,Beautiful spacious Bedroom  at the heart of town,Unknown,Victoria Village,Private room,111.0,28.0,0,0.0,1,268,0.0
34966076,Distillery District Lane House,Unknown,Moss Park,Entire home/apt,204.0,28.0,7,0.09,1,180,734.4000000000001
34967296,Cozy cottage in the big city,Unknown,Broadview North,Entire home/apt,189.0,28.0,2,0.02,1,363,151.20000000000002
34969992,1 BD in Dufferin Groove,Unknown,Little Portugal,Entire home/apt,92.0,28.0,49,0.6,35,265,2208.0
35009169,Spacious 2 Bedrm apartment Yonge/Bloor - Long term,Unknown,Rosedale-Moore Park,Entire home/apt,155.0,28.0,2,0.03,13,365,186.0
35060837,Beautiful Modern Condo | 2BR + 2BA | 1000mbps Wifi,Unknown,Waterfront Communities-The Island,Entire home/apt,211.0,2.0,222,2.68,1,346,22619.200000000004
35064338,Luxurious 3bedroom house with free parking & wifi!,Unknown,Old East York,Entire home/apt,294.0,28.0,15,0.18,2,364,2116.8
35095286,Chic Condo Panoramic Views of CN Tower,Unknown,Waterfront Communities-The Island,Entire home/apt,36.0,180.0,24,0.29,1,362,417.59999999999997
35116624,Condo Downtown Toronto,Unknown,Waterfront Communities-The Island,Entire home/apt,394.0,28.0,1,0.01,1,364,157.60000000000002
35137634,At the center of it all,Unknown,Waterfront Communities-The Island,Entire home/apt,105.0,30.0,32,0.42,1,141,1764.0
35147890,Cozy Greektown apartment,Unknown,North Riverdale,Entire home/apt,69.0,28.0,34,0.42,1,255,1159.2
35162909,"York U, Private bath, 2 subway, easy to downtown",Unknown,York University Heights,Private room,40.0,28.0,26,0.55,10,334,880.0000000000001
35165092,Spacious suite with 8 foot ceilings.,Unknown,Keelesdale-Eglinton West,Entire home/apt,155.0,1.0,86,1.04,1,112,6448.0
35168068,Beautiful Large Loft in King West,Unknown,Niagara,Entire home/apt,245.0,28.0,1,0.03,1,270,294.0
35194076,"4 BR W/Fireplace, Private Yard W/In-Law Suite",Unknown,Corso Italia-Davenport,Entire home/apt,282.0,28.0,10,0.2,5,200,2256.0000000000005
35195354,Elegant & super clean small apartment T2,Unknown,New Toronto,Private room,71.0,28.0,65,0.79,1,365,2243.6
35198654,"Private room
In a house",Unknown,Downsview-Roding-CFB,Private room,33.0,28.0,13,0.16,4,150,211.20000000000002
35201895,Cute & Cosy Room Bloor & Ossington Subway,Unknown,Dovercourt-Wallace Emerson-Junction,Private room,70.0,28.0,7,0.13,2,362,364.0
35203551,Home away from home at the center of Toronto,Unknown,Etobicoke West Mall,Entire home/apt,158.0,28.0,11,0.13,2,364,821.6
35203843,"Bright,stylish Condo  in Toronto area-free parking",Unknown,Etobicoke West Mall,Entire home/apt,155.0,28.0,0,0.0,2,365,0.0
35232038,Hotel-Style Nightly-Rental: Gardenview-Apt in BWV.,Unknown,Runnymede-Bloor West Village,Entire home/apt,206.0,2.0,35,0.42,1,105,3460.8
35233548,5 Star Location At the Nobu 2BD/2BTH Gym & WIFI,Unknown,Waterfront Communities-The Island,Entire home/apt,186.0,30.0,7,0.3,1,139,2232.0
35288603,Yours to Discover,Unknown,Bay Street Corridor,Entire home/apt,272.0,28.0,10,0.12,2,328,1305.6
35289076,Luxury Yorkville Escape | Condo in Prime Location,Unknown,Annex,Entire home/apt,432.0,1.0,313,3.79,1,320,65491.20000000001
35292830,"Home Away From Home! Gorgeous, 2 Bed Private Apt",Unknown,Bedford Park-Nortown,Entire home/apt,251.0,28.0,81,0.98,1,180,9839.2
35303504,"1 beautiful suite, private washroom, near subway",Unknown,Willowdale East,Private room,90.0,1.0,103,2.51,4,282,9036.0
35315385,Waterfront Cozy Escape,Unknown,Long Branch,Entire home/apt,192.0,3.0,134,1.63,1,78,12518.400000000001
35316206,Private 2 Br Apartament at Brockton Village,Unknown,Little Portugal,Entire home/apt,100.0,28.0,54,0.73,1,186,2920.0
35321192,Downtown-room for female guests,Unknown,Waterfront Communities-The Island,Shared room,83.0,28.0,12,1.17,1,365,3884.3999999999996
35351916,"2BR Luxury Condo, Parking & Patio With A View!",Unknown,Waterfront Communities-The Island,Entire home/apt,314.0,1.0,63,0.78,1,255,9796.8
35381860,Private renovated suite in West End Toronto,Unknown,Little Portugal,Entire home/apt,219.0,2.0,223,2.75,1,39,24090.0
35383121,"York U, Seneca, 2 subway in walk, easy todowntown",Unknown,York University Heights,Private room,34.0,28.0,43,0.52,10,270,707.2
35416791,2BR- Cozy home Toronto near High Park Lakeshore,Unknown,High Park-Swansea,Entire home/apt,102.0,31.0,29,0.36,9,90,1468.8000000000002
35496717,LUX CONDO/Rogers center CN TOWER  Scotiabank arena,Unknown,Waterfront Communities-The Island,Entire home/apt,227.0,28.0,0,0.0,1,87,0.0
35510667,"Private room in townhouse 
Share bathroom",Unknown,Clairlea-Birchmount,Private room,444.0,28.0,4,0.05,2,365,888.0000000000002
35543251,Beautiful Harbourfront Condo in Downtown Toronto,Unknown,Waterfront Communities-The Island,Entire home/apt,108.0,31.0,68,0.83,1,364,3585.5999999999995
35544003,(Discount) Brand New 1BR Condo- Top-Tier Amenities,Unknown,Mount Pleasant West,Entire home/apt,108.0,28.0,17,0.21,1,82,907.2
35546996,BBamboo Wind Chimes,Unknown,Eringate-Centennial-West Deane,Private room,94.0,3.0,55,0.67,2,161,2519.2000000000003
35547554,"Quiet, Charming Suite in Vibrant Kensington Market",Unknown,Kensington-Chinatown,Private room,276.0,3.0,150,1.89,1,145,20865.600000000002
35548850,3rd floor-Amsterdam Room,Unknown,High Park-Swansea,Private room,118.0,1.0,395,4.79,4,316,22608.800000000003
35619672,Amazing Condo in the Entertainment District,Unknown,Waterfront Communities-The Island,Entire home/apt,292.0,1.0,237,2.88,1,49,33638.4
35635328,Jive Out in the Junction,Unknown,Junction Area,Entire home/apt,131.0,28.0,3,0.04,1,365,209.60000000000002
35648982,"York university, Seneca, spacious room, 2 subways",Unknown,York University Heights,Private room,41.0,28.0,35,0.43,10,171,705.2000000000002
35649160,Quiet room overlooking a garden 2,Unknown,Lawrence Park North,Private room,50.0,28.0,20,0.26,2,246,520.0
35649214,Stylish Studio~BEST downtown location!,Unknown,Church-Yonge Corridor,Entire home/apt,78.0,44.0,56,0.69,1,270,2152.7999999999997
35670768,Unique Apartment near Subway with Parking,Unknown,Runnymede-Bloor West Village,Entire home/apt,257.0,1.0,122,1.51,1,45,15522.800000000001
35677160,✨ Large Room in Shared House by Finch Subway ✨,Unknown,Willowdale West,Private room,57.0,31.0,22,0.27,11,323,615.6
35685739,FIFA Location! 40th+ Floor Condo Next to CN Tower,Unknown,Waterfront Communities-The Island,Entire home/apt,421.0,5.0,236,2.87,2,30,48330.799999999996
35703153,"Awesome downtown location, 1 bed 1 bath",Unknown,Waterfront Communities-The Island,Entire home/apt,183.0,30.0,1,0.03,22,198,219.6
35703964,Location! Modern studio in heart of the city,Unknown,Waterfront Communities-The Island,Entire home/apt,127.0,30.0,3,0.06,22,240,304.8
35707843,Stunning Two Storey Penthouse in Downtown,Unknown,Waterfront Communities-The Island,Entire home/apt,1097.0,28.0,1,0.01,2,180,438.8
35710711,Studio in awesome downtown location,Unknown,Waterfront Communities-The Island,Entire home/apt,127.0,30.0,4,0.05,22,240,254.00000000000006
